country	name	id	screen_name	final_party
France	Antoine Karam	931698511	AKaram973	Other
France	Marguerite Deprez-Audebert	920588743	MDeprezAudebert	Union for French Democracy | Democratic Movement
France	Moetai Brotherson	903517622	Moetai1	Other
France	Patrick Devedjian	889674270	DevedjianP	Other
France	Gabriel Serville	882350664	GabrielServille	Other
France	Xavier Roseren	880849230	XavierRoseren	The Republic Onwards!
France	Martine Pinville	874223214	MartinePinville	Socialist Party
France	Thomas Thévenoud	872572057	tthevenoud	Socialist Party
France	Arnaud Viala	866886606	arnaudviala	Union for a Popular Movement | The Republicans
France	Gwendal Rouillard	856059444	G_ROUILLARD	The Republic Onwards!
France	Gilles Le Gendre	843748232	GillesLeGendre	The Republic Onwards!
France	Éric Alauzet	842102300	ericalauzet	Greens
France	Alexis Bachelay	817779691	AlexisBachelay	Socialist Party
France	Olivier Dassault	796057206	ODassault	Union for a Popular Movement | The Republicans
France	Simon Sutour	793859732	sutour	Socialist Party
France	Johanna Rolland	786659233	Johanna_Rolland	Socialist Party
France	Barbara Romagnan	775431470	bromagnan	Socialist Party
France	Jean-François Portarrieu	773993798	jfportarrieu	The Republic Onwards!
France	Nicolas Meizonnet	773854656	NMeizonnet	National Front
France	Didier Le Gac	755737508	didierlegac	Socialist Party
France	Jean-François Eliaou	753225726	JFEliaou	The Republic Onwards!
France	Antoine Savignat	734819214	antoine7595	Union for a Popular Movement | The Republicans
France	Véronique Louwagie	724577257	VeroLouwagie	Union for a Popular Movement | The Republicans
France	Marie-Lou Marcel	716652518	mloumarcel	Socialist Party
France	Hugues Renson	705617755	huguesrenson	The Republic Onwards!
France	Paul Christophe	616609800	christophe_p	Union for a Popular Movement | The Republicans
France	Jean-Baptiste Moreau	615337066	moreaujb23	The Republic Onwards!
France	Marie-Anne Chapdelaine	613272422	ma_chapdelaine	Socialist Party
France	Annick Lepetit	612517041	annick_lepetit	Socialist Party
France	Benoit Simian	610649874	BenoitSimian	Socialist Party
France	Cécile Muschotti	607447732	CMUSCHOTTI	French Communist Party
France	Marc Fesneau	606371561	MFesneau	Union for French Democracy | Democratic Movement
France	Fabien Engelmann	595560322	FabienEngelmann	National Front
France	Muriel Pénicaud	594691828	murielpenicaud	The Republic Onwards!
France	André Vallini	588392592	VALLINIAndre	Socialist Party
France	Michel Destot	583752447	mdestot	Socialist Party
France	Max Mathiasin	582980672	MaxMathiasin	Socialist Party
France	Anne Brugnera	582220122	AnneBrugnera	The Republic Onwards!
France	Mustapha Laabid	581648342	mustapha_laabid	The Republic Onwards!
France	Jean-Louis Tourenne	577857868	jeanlouistouren	Socialist Party
France	Guy Teissier	570703871	guyteissier	Union for a Popular Movement | The Republicans
France	Anne Genetet	570133214	AGenetet	The Republic Onwards!
France	Laurianne Rossi	569390345	lauriannerossi	Socialist Party
France	Patrick Bloche	568099321	pbloche	Socialist Party
France	François Cornut-Gentille	568029290	FCornutGentille	Union for a Popular Movement | The Republicans
France	Annick Le Loch	556859694	annick_leloch	Socialist Party
France	Élie Aboud	556013270	Elie_ABOUD	Union for a Popular Movement | The Republicans
France	Didier Guillaume	555044349	dguillaume26	Socialist Party
France	Christophe Arend	554262922	christophearend	The Republic Onwards!
France	Valérie Lacroute	554183197	VLacroute	Union for a Popular Movement | The Republicans
France	François Fillon	551669623	FrancoisFillon	Union for a Popular Movement | The Republicans
France	Émilie Bonnivard	550352602	BonnivardE	Union for a Popular Movement | The Republicans
France	Stéphane Claireaux	545389706	sclaireaux	Radical Party of the Left
France	Florian Bachelier	542779549	F_BACHELIER	The Republic Onwards!
France	Jean-René Cazeneuve	541023150	jrcazeneuve	The Republic Onwards!
France	Maxime Bono	539941929	MaximeBONOLR	Socialist Party
France	Adrien Taquet	539842219	AdrienTaquet	The Republic Onwards!
France	Alain Fouché	539392704	AlainFouche	Other
France	Jean-Paul Lecoq	539156968	jp_lecoq	French Communist Party
France	Alain Tourret	538968658	AlainTourret	Radical Party of the Left
France	Olivier Falorni	536485159	OlivierFalorni	Socialist Party
France	André Chassaigne	532293856	AndreChassaigne	French Communist Party
France	Nadia Essayan	531618516	NadiaEssayan	Union for French Democracy | Democratic Movement
France	Michel Castellani	529798328	Castellani_	Other
France	Martine Lignières-Cassou	525723587	Lignierescassou	Socialist Party
France	Philippe Kemel	525720608	philippekemel	Socialist Party
France	Jean-Michel Dubois	523441398	jeanmimidubois	National Front
France	Marion Maréchal	520449734	MarionMarechal	National Front
France	Julien Aubert	520259649	JulienAubert84	Union for a Popular Movement | The Republicans
France	Roger Karoutchi	519339693	RKaroutchi	Other
France	Michèle Tabarot	514546669	MTabarot	Union for a Popular Movement | The Republicans
France	Gilles Carrez	513300752	GillesCarrez	Union for a Popular Movement | The Republicans
France	Laura Flessel-Colovic	512622511	FlesselLaura	The Republic Onwards!
France	Caroline Abadie	507168683	AbadieCaroline	The Republic Onwards!
France	Jean-Patrick Gille	505998825	jp_gille	Socialist Party
France	Laurence Vanceunebrock	501564320	LaurenceVanceu	The Republic Onwards!
France	Étienne Blanc	499128441	blanc_etienne	Union for a Popular Movement | The Republicans
France	Steeve Briois	498983436	SteeveBriois	National Front
France	Alain Néri	497284658	alainneri	Socialist Party
France	Ludovic Pajot	496370501	ludovicpajot	National Front
France	Gilbert Le Bris	494120525	gilbertlebris	Socialist Party
France	Dominique Le Mèner	493144540	LeMenerDom	Union for a Popular Movement | The Republicans
France	Paul Giacobbi	492989594	pgiacobbi	Radical Party of the Left
France	Jean-Pierre Door	492616495	doorjean	Union for a Popular Movement | The Republicans
France	Nicolas Sarkozy	490126636	NicolasSarkozy	Union for a Popular Movement | The Republicans
France	Catherine Dumas	487874704	catherine_dumas	Union for a Popular Movement | The Republicans
France	Ian Boucard	486927132	IanBoucard	Union for a Popular Movement | The Republicans
France	Alain Joyandet	485852102	AJoyandet	Union for a Popular Movement | The Republicans
France	Françoise Dumas	485535439	francoisedumas_	The Republic Onwards!
France	Hervé Mariton	483087012	HerveMariton	Union for a Popular Movement | The Republicans
France	Alain Gest	480272828	Alain_Gest	Union for a Popular Movement | The Republicans
France	Mireille Clapot	471076259	CLAPOTMireille	The Republic Onwards!
France	Serge Letchimy	470370230	SergeLetchimy	other left
France	Jean-Pierre Audy	469977506	audyjp	Union for a Popular Movement | The Republicans
France	Wallerand de Saint-Just	469248037	wdesaintjust	National Front
France	Alain Rousset	469126890	al_rousset	Socialist Party
France	Christophe Caresche	465430756	CCaresche	Socialist Party
France	Philippe Meirieu	464658291	PhilippeMeirieu	Greens
France	Vincent Thiébaut	464437513	VincentThiebaut	The Republic Onwards!
France	Sébastien Jumel	461022437	sebastienjumel	French Communist Party
France	Sylvie Tolmont	456917253	SylvieTolmont	Socialist Party
France	Nathalie Appéré	456900236	nathalieappere	Socialist Party
France	Bruno Millienne	455602715	BrunoMillienne	Union for French Democracy | Democratic Movement
France	Paul Molac	450968514	Paul_Molac	other left
France	Dominique Potier	450644069	PotierDominique	Socialist Party
France	Jérôme Lambert	449861621	jeromelambert16	Socialist Party
France	Richard Lioger	448808766	RichardLioger	The Republic Onwards!
France	Fadila Khattabi	447845263	fadila_khattabi	The Republic Onwards!
France	Valérie Rabault	443129202	Valerie_Rabault	Socialist Party
France	Bertrand Pancher	436780101	BertrandPancher	Union of Democrats and Independents
France	Marie-Françoise Clergeau	432375298	ClergeauMf	Socialist Party
France	Sébastien Cazenove	431569315	SCazenove	The Republic Onwards!
France	François André	430662853	FrancoisAndre35	Socialist Party
France	Alain Vidalies	425643814	AVidalies	Socialist Party
France	Claude De Ganay	424117102	Cdganay	Radical Party of the Left
France	Benoît Payan	418980385	BenoitPayan	Socialist Party
France	Valérie Fourneyron	417923710	vfourneyron	Socialist Party
France	Frédéric Barbier	417049363	Fred_Barbier	Socialist Party
France	Stéphane Le Foll	415498269	SLeFoll	Socialist Party
France	Audrey Dufeu	414717475	audreydufeu	The Republic Onwards!
France	Esther Benbassa	414024815	EstherBenbassa	Greens
France	Nadine Morano	413839619	nadine__morano	Union for a Popular Movement | The Republicans
France	François Pupponi	413819531	fpupponi	Socialist Party
France	Lénaïck Adam	413114866	LenaickADAM	The Republic Onwards!
France	Bruno Retailleau	408398312	BrunoRetailleau	Union for a Popular Movement | The Republicans
France	Philippe Gomès	408115726	PhilippeGomesCE	National Front
France	Franck Riester	406978622	franckriester	Other
France	Pascal Cherki	405919523	pascalcherki	Socialist Party
France	Mohamed Laqhila	402214102	laqhila	Union for French Democracy | Democratic Movement
France	Philippe Vitel	401888912	PhilippeVitel	Union for a Popular Movement | The Republicans
France	Damien Pichereau	400123170	DamienPichereau	The Republic Onwards!
France	Jean-Michel Clément	393306373	jmclement86	Other
France	Philippe Dallier	391897991	philippedallier	Union for a Popular Movement | The Republicans
France	Françoise Guégot	390645931	fguegot	Other
France	Yaël Braun-Pivet	389644606	YaelBRAUNPIVET	The Republic Onwards!
France	Philippe Nauche	387335648	PhilippeNauche	Socialist Party
France	Stéphane Travert	382747703	StTRAVERT	Socialist Party
France	Georges Patient	381996181	GeorgesPatient	Socialist Party
France	Franck Marlin	380990041	franckmarlin	Union for a Popular Movement | The Republicans
France	Yannick Vaugrenard	380924724	YVaugrenard	Socialist Party
France	Philippe Gosselin	380373029	phgosselin	Union for a Popular Movement | The Republicans
France	Cécile Cukierman	380298359	CecileCukierman	French Communist Party
France	Gabriel Attal	379718466	GabrielAttal	The Republic Onwards!
France	Loïg Chesnais-Girard	379083235	LoigCG	Socialist Party
France	Jean-Marie Cavada	378480926	JeanMarieCAVADA	Other
France	Marie-Arlette Carlotti	376295875	MACarlotti	Socialist Party
France	Claude Goasguen	376252824	ClaudeGoasguen	Union for a Popular Movement | The Republicans
France	Philippe Poutou	374392774	PhilippePoutou	Other
France	Guillaume Garot	374055885	guillaumegarot	Socialist Party
France	Jean Leonetti	373380797	JeanLeonetti	Radical Party of the Left
France	Monique Iborra	372703035	MoniqueIborra	Socialist Party
France	Anne-Laure Cattelot	372686353	ALCattelot	The Republic Onwards!
France	Gérard Leseul	369978611	LeseulG	Socialist Party
France	Pascale Boistard	369760052	Pascaleboistard	Socialist Party
France	Jean-Marie Le Guen	369423300	jm_leguen	Socialist Party
France	Valérie Debord	367926061	DebordValerie	Union for a Popular Movement | The Republicans
France	Aymeric Chauprade	365765843	a_chauprade	Other
France	Jean-Christophe Lagarde	360680603	jclagarde	Union of Democrats and Independents
France	Pascal Blanc	360071870	PascalBlanc_	Union of Democrats and Independents
France	Philippe Duron	359994523	PhilippeDuron	Socialist Party
France	Jean-Pierre Raffarin	359979086	jpraffarin	Union for a Popular Movement | The Republicans
France	Sylvia Pinel	358886584	SylviaPinel	Radical Party of the Left
France	Thomas Rudigoz	347374931	trudigoz	Union for French Democracy | Democratic Movement
France	Jean-Jacques Urvoas	345938366	JJUrvoas	Socialist Party
France	Guillaume Gouffier-Cha	339155330	G_GouffierCha	The Republic Onwards!
France	Constance Le Grip	338910451	ConstanceLeGrip	Union for a Popular Movement | The Republicans
France	François Calvet	335912997	CalvetFrancois	Union for a Popular Movement | The Republicans
France	Franck Proust	327249605	franckproust	Union for a Popular Movement | The Republicans
France	Jean-Michel Baylet	321291985	JMBaylet	Radical Party of the Left
France	Bruno Questel	319756723	BQuestel	The Republic Onwards!
France	Isabelle Rauch	317420284	IsabelleRauch	Socialist Party
France	Albane Gaillot	315284579	AlbaneGaillot	The Republic Onwards!
France	Bérangère Abba	314472161	b_abba	The Republic Onwards!
France	Sacha Houlié	308514268	SachaHoulie	The Republic Onwards!
France	Jean-Pierre Leleux	307011829	jpleleux	Union for a Popular Movement | The Republicans
France	Jean-Jacques Candelier	305507057	jjcandelier	French Communist Party
France	Nathalie Elimas	304899435	avyelimas	Union for French Democracy | Democratic Movement
France	Stéphane Peu	303112391	stephane1peu	French Communist Party
France	Catherine Vautrin	296733634	CaVautrin	Union for a Popular Movement | The Republicans
France	Christophe Bouillon	295304575	Chris_Bouillon	Socialist Party
France	Philippe Michel-Kleisbauer	294655305	PhilippeMichelK	Union for French Democracy | Democratic Movement
France	Ludovic Mendes	294130753	ludovicMDS	The Republic Onwards!
France	Dominique Dord	288670629	DominiqueDord	Union for a Popular Movement | The Republicans
France	Francis Chouat	282687869	fchouat	Socialist Party
France	Sylvain Maillard	282119887	SylvainMaillard	The Republic Onwards!
France	Roland Ries	281438650	Roland_Ries	Socialist Party
France	Nicolas Hulot	280973617	N_Hulot	independent politician
France	Olivier Dussopt	278063562	olivierdussopt	Other
France	Marie Guévenoux	277091443	mguevenoux	The Republic Onwards!
France	Valérie Boyer	276934698	valerieboyer13	Union for a Popular Movement | The Republicans
France	Rachida Dati	272401679	datirachida	Union for a Popular Movement | The Republicans
France	Corinne Narassiguin	269822892	CorinneNara	Socialist Party
France	Christophe Premat	267351224	prematc	Socialist Party
France	Daniel Fasquelle	267310445	DFasquelle	Union for a Popular Movement | The Republicans
France	Henri Jibrayel	266432967	henrijibrayel	Socialist Party
France	Delphine Batho	263572557	delphinebatho	Socialist Party
France	François-Xavier Bellamy	261860968	fxbellamy	Union for a Popular Movement | The Republicans
France	Sophie Cluzel	258844830	s_cluzel	The Republic Onwards!
France	Alain Juppé	258345629	alainjuppe	Union for a Popular Movement | The Republicans
France	Michèle Delaunay	256905843	micheledelaunay	Socialist Party
France	Alain Chrétien	254629290	alainchretien	Other
France	Éric Diard	252514946	DiardEric	Union for a Popular Movement | The Republicans
France	Aurélie Filippetti	251524687	aurelifil	Socialist Party
France	Michèle Rubirola	250553730	MicheleRubirola	Greens
France	Florent Boudié	245747441	florent_boudie	Socialist Party
France	Jimmy Pahun	244026421	JimmyPahun	Union for French Democracy | Democratic Movement
France	Jean-Louis Bianco	241613876	jeanlouisbianco	Socialist Party
France	Jean-Louis Roumégas	234272306	jlroumegas	Greens
France	Eva Joly	234035533	EvaJoly	Greens
France	Jean-Baptiste Lemoyne	232511465	JBLemoyne	Union for a Popular Movement | The Republicans
France	Pervenche Berès	230849793	PervencheBeres	Socialist Party
France	Régis Juanico	230495042	Juanico	Socialist Party
